시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
경기도 오산시 부산동,779-1,779,1,주공3,49.57,202103,16,"20,000",20,2000,운암로 90,
경기도 오산시 부산동,779-1,779,1,주공3,59.39,202103,16,"21,000",16,2000,운암로 90,
경기도 오산시 부산동,779-1,779,1,주공3,59.39,202103,18,"19,700",1,2000,운암로 90,
경기도 오산시 부산동,779-1,779,1,주공3,59.39,202103,20,"22,900",19,2000,운암로 90,
경기도 오산시 서동,125-2,125,2,신동아(파밀리에),45.9,202103,11,"8,000",3,1995,초평로 35,
경기도 오산시 서동,125-2,125,2,신동아(파밀리에),59.85,202103,20,"12,700",12,1995,초평로 35,
경기도 오산시 서동,125-8,125,8,신동아(파밀리에)2,73.44,202103,9,"16,500",19,1999,초평로 84-4,
경기도 오산시 서동,125-8,125,8,신동아(파밀리에)2,59.85,202103,11,"14,400",4,1999,초평로 84-4,
경기도 오산시 서동,125-8,125,8,신동아(파밀리에)2,59.85,202103,13,"10,500",9,1999,초평로 84-4,
경기도 오산시 서동,125-8,125,8,신동아(파밀리에)2,59.85,202103,13,"14,000",19,1999,초평로 84-4,
경기도 오산시 서동,125-8,125,8,신동아(파밀리에)2,73.44,202103,18,"18,800",14,1999,초평로 84-4,
경기도 오산시 서동,125-8,125,8,신동아(파밀리에)2,84.78,202103,23,"19,650",15,1999,초평로 84-4,
경기도 오산시 세교동,622,622,0,잔다리마을 1단지(True),74.93,202103,11,"43,400",16,2013,수목원로 615,
경기도 오산시 세교동,624,624,0,잔다리마을휴먼시아(2단지),59.55,202103,8,"31,500",3,2010,수목원로 577-15,
경기도 오산시 세교동,624,624,0,잔다리마을휴먼시아(2단지),59.98,202103,13,"33,000",6,2010,수목원로 577-15,
경기도 오산시 세교동,624,624,0,잔다리마을휴먼시아(2단지),59.76,202103,13,"29,800",4,2010,수목원로 577-15,
경기도 오산시 세교동,624,624,0,잔다리마을휴먼시아(2단지),59.98,202103,13,"32,900",19,2010,수목원로 577-15,
경기도 오산시 세교동,624,624,0,잔다리마을휴먼시아(2단지),59.87,202103,24,"32,500",5,2010,수목원로 577-15,
경기도 오산시 수청동,514,514,0,대우,76.638,202103,3,"26,000",11,1993,청학로173번길 9,
경기도 오산시 수청동,514,514,0,대우,84.948,202103,7,"25,000",13,1993,청학로173번길 21,
경기도 오산시 수청동,514,514,0,대우,84.948,202103,7,"28,000",2,1993,청학로173번길 21,
경기도 오산시 수청동,514,514,0,대우,33.6,202103,13,"14,800",15,1993,청학로173번길 21,
경기도 오산시 수청동,569,569,0,물향기마을 우미이노스빌,59.6708,202103,1,"29,500",10,2004,수청로 31,
경기도 오산시 수청동,569,569,0,물향기마을 우미이노스빌,59.9789,202103,2,"30,000",12,2004,수청로 31,
경기도 오산시 수청동,569,569,0,물향기마을 우미이노스빌,84.8423,202103,3,"38,000",19,2004,수청로 31,
경기도 오산시 수청동,569,569,0,물향기마을 우미이노스빌,59.9789,202103,4,"30,000",14,2004,수청로 31,
경기도 오산시 수청동,569,569,0,물향기마을 우미이노스빌,84.8423,202103,6,"32,800",1,2004,수청로 31,
경기도 오산시 수청동,625,625,0,삼미마을 휴먼시아19단지,84.98,202103,18,"54,000",7,2013,오산대역로 232,
경기도 오산시 수청동,Jan-15,15,1,삼익수청,74.16,202103,4,"12,000",6,1992,박동길 8,
경기도 오산시 수청동,Jan-15,15,1,삼익수청,84.73,202103,15,"13,500",1,1992,박동길 8,
경기도 오산시 수청동,11,11,0,수청주공,39.27,202103,6,"25,000",2,1989,내삼미로 40,
경기도 오산시 양산동,666,666,0,늘푸른오스카빌,84.9894,202103,3,"24,500",5,2004,양산로398번길 58-5,
경기도 오산시 양산동,666,666,0,늘푸른오스카빌,84.9894,202103,6,"21,000",2,2004,양산로398번길 58-5,
경기도 오산시 양산동,666,666,0,늘푸른오스카빌,84.9894,202103,9,"21,500",5,2004,양산로398번길 58-5,
경기도 오산시 양산동,666,666,0,늘푸른오스카빌,84.9894,202103,15,"20,000",2,2004,양산로398번길 58-5,
경기도 오산시 양산동,666,666,0,늘푸른오스카빌,84.9894,202103,20,"22,000",1,2004,양산로398번길 58-5,
경기도 오산시 양산동,667-1,667,1,오산세마 효성백년가약,108.315,202103,9,"47,000",17,2010,양산로 422,
경기도 오산시 양산동,668-1,668,1,오산세마e편한세상,140.007,202103,1,"53,000",7,2010,양산로 460,
경기도 오산시 양산동,668-1,668,1,오산세마e편한세상,84.845,202103,1,"40,500",13,2010,양산로 460,
경기도 오산시 양산동,668-1,668,1,오산세마e편한세상,84.845,202103,4,"43,250",20,2010,양산로 460,
경기도 오산시 오산동,923-2,923,2,대동,99.79,202103,1,"37,800",18,2000,운암로 64,
경기도 오산시 오산동,923-2,923,2,대동,129.55,202103,1,"39,500",17,2000,운암로 64,
경기도 오산시 오산동,865-1,865,1,대동다숲,28.56,202103,6,"8,200",10,2006,경기대로 289,
경기도 오산시 오산동,920-2,920,2,주공2단지,84.34,202103,2,"30,000",4,2000,운암로 89,
경기도 오산시 오산동,920-2,920,2,주공2단지,84.34,202103,11,"30,000",20,2000,운암로 89,
경기도 오산시 오산동,920-2,920,2,주공2단지,84.34,202103,11,"31,500",7,2000,운암로 89,
경기도 오산시 오산동,920-2,920,2,주공2단지,84.34,202103,12,"28,000",1,2000,운암로 89,
경기도 오산시 오산동,922-4,922,4,주공4,84.34,202103,11,"30,000",8,2000,운암로 45,
경기도 오산시 오산동,922-4,922,4,주공4,84.34,202103,15,"29,000",16,2000,운암로 45,
경기도 오산시 오산동,922-2,922,2,현대,111.009,202103,16,"35,000",8,2000,운암로 63,
경기도 오산시 오산동,367,367,0,휴-스토리,59.89,202103,16,"15,500",3,2015,시장길 55-2,
경기도 오산시 외삼미동,650,650,0,서동탄역 더샵 파크시티,84.9772,202103,6,"60,000",22,2019,문시로 183-19,
경기도 오산시 외삼미동,650,650,0,서동탄역 더샵 파크시티,84.7084,202103,6,"62,500",13,2019,문시로 183-19,
경기도 오산시 외삼미동,650,650,0,서동탄역 더샵 파크시티,74.6784,202103,7,"55,000",28,2019,문시로 183-19,
경기도 오산시 원동,378-2,378,2,대남,61.8,202103,19,"8,000",2,1985,밀머리로 32-1,
경기도 오산시 원동,826-1,826,1,대우푸르지오,84.557,202103,1,"26,000",15,2005,남부대로 411-15,
경기도 오산시 원동,826-1,826,1,대우푸르지오,84.557,202103,1,"28,000",10,2005,남부대로 411-15,
경기도 오산시 원동,826-1,826,1,대우푸르지오,84.557,202103,4,"26,000",10,2005,남부대로 411-15,
경기도 오산시 원동,826-1,826,1,대우푸르지오,84.557,202103,6,"27,300",8,2005,남부대로 411-15,
경기도 오산시 원동,826-1,826,1,대우푸르지오,84.557,202103,6,"27,300",12,2005,남부대로 411-15,
경기도 오산시 원동,826-1,826,1,대우푸르지오,84.557,202103,6,"24,500",2,2005,남부대로 411-15,
경기도 오산시 원동,826-1,826,1,대우푸르지오,84.557,202103,10,"26,000",4,2005,남부대로 411-15,
경기도 오산시 원동,30,30,0,대원레스피아,59.867,202103,15,"16,000",13,2000,부원로 67-6,
경기도 오산시 원동,30,30,0,대원레스피아,59.553,202103,17,"16,000",12,2000,부원로 67-6,
경기도 오산시 원동,807,807,0,동부,59.931,202103,2,"16,950",13,1996,경기대로 99-15,
경기도 오산시 원동,807,807,0,동부,59.931,202103,2,"16,400",11,1996,경기대로 99-15,
경기도 오산시 원동,807,807,0,동부,59.931,202103,7,"16,000",1,1996,경기대로 99-15,
경기도 오산시 원동,807,807,0,동부,59.931,202103,8,"17,300",8,1996,경기대로 99-15,
경기도 오산시 원동,807,807,0,동부,59.76,202103,8,"17,000",13,1996,경기대로 99-15,20210315
경기도 오산시 원동,807,807,0,동부,59.76,202103,8,"17,000",13,1996,경기대로 99-15,
경기도 오산시 원동,807,807,0,동부,59.76,202103,12,"17,800",10,1996,경기대로 99-15,
경기도 오산시 원동,807,807,0,동부,59.931,202103,15,"18,200",5,1996,경기대로 99-15,
경기도 오산시 원동,807,807,0,동부,59.931,202103,16,"18,000",4,1996,경기대로 99-15,
경기도 오산시 원동,807,807,0,동부,59.931,202103,16,"18,500",10,1996,경기대로 99-15,
경기도 오산시 원동,807,807,0,동부,59.931,202103,22,"18,500",5,1996,경기대로 99-15,
경기도 오산시 원동,805-2,805,2,동아(원동),74.25,202103,6,"19,500",15,1999,경기대로 99-18,
경기도 오산시 원동,805-2,805,2,동아(원동),84.73,202103,6,"23,850",4,1999,경기대로 99-18,
경기도 오산시 원동,805-2,805,2,두산,84.73,202103,9,"23,000",6,1999,경기대로 99-18,
경기도 오산시 원동,805-2,805,2,두산,84.73,202103,21,"22,800",5,1999,경기대로 99-18,
경기도 오산시 원동,906,906,0,미소지움아파트,59.9927,202103,1,"30,000",17,2017,경기대로 114,20210317
경기도 오산시 원동,906,906,0,미소지움아파트,59.9927,202103,1,"30,000",17,2017,경기대로 114,
경기도 오산시 원동,906,906,0,미소지움아파트,59.9927,202103,4,"24,900",2,2017,경기대로 114,
경기도 오산시 원동,906,906,0,미소지움아파트,59.9927,202103,12,"25,000",12,2017,경기대로 114,
경기도 오산시 원동,906,906,0,미소지움아파트,59.9927,202103,20,"28,400",9,2017,경기대로 114,
경기도 오산시 원동,807,807,0,삼환,59.88,202103,2,"16,700",3,1996,경기대로 99-15,
경기도 오산시 원동,807,807,0,삼환,59.88,202103,4,"16,800",14,1996,경기대로 99-15,
경기도 오산시 원동,807,807,0,삼환,59.895,202103,6,"17,000",2,1996,경기대로 99-15,
경기도 오산시 원동,807,807,0,삼환,59.88,202103,8,"17,900",6,1996,경기대로 99-15,
경기도 오산시 원동,807,807,0,삼환,59.895,202103,9,"17,300",5,1996,경기대로 99-15,
경기도 오산시 원동,807,807,0,삼환,59.88,202103,9,"16,900",4,1996,경기대로 99-15,
경기도 오산시 원동,807,807,0,삼환,59.88,202103,13,"18,500",7,1996,경기대로 99-15,
경기도 오산시 원동,807,807,0,삼환,59.88,202103,13,"17,000",14,1996,경기대로 99-15,
경기도 오산시 원동,807,807,0,삼환,59.88,202103,13,"18,000",6,1996,경기대로 99-15,
경기도 오산시 원동,214-3,214,3,신양,59.91,202103,9,"14,800",14,1995,대원로 47,
경기도 오산시 원동,214-3,214,3,신양,59.91,202103,12,"15,500",6,1995,대원로 47,
경기도 오산시 원동,907,907,0,오산원동 한양수자인아파트,74.95,202103,8,"35,000",20,2019,부원로87번길 19-1,
경기도 오산시 원동,907,907,0,오산원동 한양수자인아파트,59.91,202103,9,"32,000",22,2019,부원로87번길 19-1,
경기도 오산시 원동,907,907,0,오산원동 한양수자인아파트,74.95,202103,15,"35,800",23,2019,부원로87번길 19-1,
경기도 오산시 원동,907,907,0,오산원동 한양수자인아파트,74.99,202103,20,"36,000",4,2019,부원로87번길 19-1,
경기도 오산시 원동,907,907,0,오산원동 한양수자인아파트,84.95,202103,20,"44,000",11,2019,부원로87번길 19-1,
경기도 오산시 원동,907,907,0,오산원동 한양수자인아파트,59.91,202103,22,"30,500",2,2019,부원로87번길 19-1,
경기도 오산시 원동,379-12,379,12,우주마루101동,59.64,202103,13,"14,000",9,2014,경기대로148번길 13,
경기도 오산시 원동,379-11,379,11,우주마루102동,55.08,202103,13,"13,700",2,2014,경기대로148번길 11,
경기도 오산시 원동,815-1,815,1,운암주공5단지,59.99,202103,4,"19,000",2,1999,대원로 70,
경기도 오산시 원동,815-1,815,1,운암주공5단지,59.99,202103,6,"25,000",8,1999,대원로 70,
경기도 오산시 원동,815-1,815,1,운암주공5단지,59.99,202103,10,"25,000",6,1999,대원로 70,
경기도 오산시 원동,815-1,815,1,운암주공5단지,49.95,202103,23,"19,100",9,1999,대원로 70,
경기도 오산시 원동,814-2,814,2,운암청구(814-2),92.34,202103,12,"29,000",12,2001,운암로 14,
경기도 오산시 원동,888,888,0,원동e-편한세상1단지,104.832,202103,1,"47,500",11,2007,오산로160번길 14,
경기도 오산시 원동,299-8,299,8,원동주공,39.27,202103,17,"18,900",4,1988,밀머리로1번길 3,
경기도 오산시 원동,299-8,299,8,원동주공,39.27,202103,19,"17,000",5,1988,밀머리로1번길 3,
경기도 오산시 원동,552-4,552,4,한주,84.87,202103,2,"18,300",9,1992,동부대로 429-9,
경기도 오산시 원동,552-4,552,4,한주,124.53,202103,3,"26,000",6,1992,동부대로 429-9,
경기도 오산시 은계동,117,117,0,리버빌,59.4,202103,9,"12,300",1,2004,은여울로 29,
경기도 오산시 은계동,117,117,0,리버빌,84.11,202103,12,"20,000",16,2004,은여울로 29,
경기도 오산시 은계동,Jan-64,64,1,"영산그린맨션(가,나,다,라)",64.775,202103,2,"13,500",5,1985,경기대로416번길 3,20210325
경기도 오산시 은계동,Jan-64,64,1,"영산그린맨션(가,나,다,라)",75.775,202103,9,"13,500",5,1985,경기대로416번길 3,
경기도 오산시 은계동,70,70,0,은계주공,47.25,202103,2,"17,950",3,1987,은여울로43번길 16,
경기도 오산시 은계동,70,70,0,은계주공,38.52,202103,6,"14,000",5,1987,은여울로43번길 16,
경기도 오산시 지곶동,577,577,0,e편한세상오산세교,84.9805,202103,3,"38,000",24,2018,세마문학로 50,
경기도 오산시 지곶동,577,577,0,e편한세상오산세교,84.9828,202103,4,"40,500",22,2018,세마문학로 50,
경기도 오산시 지곶동,577,577,0,e편한세상오산세교,84.9828,202103,6,"39,000",18,2018,세마문학로 50,
경기도 오산시 지곶동,577,577,0,e편한세상오산세교,74.9435,202103,8,"36,000",9,2018,세마문학로 50,
경기도 오산시 지곶동,577,577,0,e편한세상오산세교,59.9841,202103,9,"33,000",19,2018,세마문학로 50,
경기도 오산시 지곶동,577,577,0,e편한세상오산세교,59.9841,202103,20,"33,000",18,2018,세마문학로 50,
경기도 오산시 청호동,Mar-37,37,3,LG아파트,49.55,202103,6,"11,900",3,1992,남부대로 464-51,
경기도 오산시 청호동,321,321,0,오산자이,84.0525,202103,2,"30,600",18,2007,동부대로 332-14,
경기도 오산시 청호동,321,321,0,오산자이,84.0525,202103,4,"26,000",9,2007,동부대로 332-14,
경기도 오산시 청호동,321,321,0,오산자이,84.0525,202103,5,"27,750",13,2007,동부대로 332-14,
경기도 오산시 청호동,321,321,0,오산자이,84.0525,202103,6,"29,500",3,2007,동부대로 332-14,
경기도 오산시 청호동,321,321,0,오산자이,84.0525,202103,6,"27,850",10,2007,동부대로 332-14,
경기도 용인기흥구 고매동,385-1,385,1,세원,59.5,202103,8,"16,500",8,1993,공세로 76,
경기도 용인기흥구 공세동,694,694,0,대주피오레,130.0979,202103,6,"55,700",13,2009,탑실로 15,
경기도 용인기흥구 공세동,714,714,0,대주피오레2단지,120.82,202103,4,"56,600",23,2009,탑실로 152,
경기도 용인기흥구 공세동,714,714,0,대주피오레2단지,180.9399,202103,5,"62,000",3,2009,탑실로 152,
경기도 용인기흥구 공세동,714,714,0,대주피오레2단지,148.6289,202103,18,"55,000",23,2009,탑실로 152,
경기도 용인기흥구 공세동,714,714,0,대주피오레2단지,150.2849,202103,23,"64,000",3,2009,탑실로 152,
경기도 용인기흥구 공세동,663,663,0,불곡마을(벽산블루밍),103.18,202103,2,"30,000",13,2005,고매로43번길 32-2,
경기도 용인기흥구 공세동,663,663,0,불곡마을(벽산블루밍),71.03,202103,2,"25,000",7,2005,고매로43번길 32-2,
경기도 용인기흥구 공세동,679,679,0,한보라휴먼시아(9단지),59.84,202103,20,"32,700",14,2006,한보라2로 167,
경기도 용인기흥구 구갈동,604,604,0,강남마을계룡리슈빌(7단지),84.788,202103,3,"50,000",5,2004,강남동로 54,
경기도 용인기흥구 구갈동,604,604,0,강남마을계룡리슈빌(7단지),73.684,202103,13,"46,000",2,2004,강남동로 54,
경기도 용인기흥구 구갈동,600,600,0,강남마을자연앤(4단지),84.894,202103,3,"51,700",1,2004,강남동로 43,
경기도 용인기흥구 구갈동,600,600,0,강남마을자연앤(4단지),84.685,202103,13,"55,000",16,2004,강남동로 43,
경기도 용인기흥구 구갈동,574,574,0,강남마을주공,59.06,202103,4,"34,000",6,2004,강남서로 52,
경기도 용인기흥구 구갈동,574,574,0,강남마을주공,59.92,202103,12,"28,000",5,2004,강남서로 52,
경기도 용인기흥구 구갈동,543,543,0,강남마을코오롱하늘채수,151.778,202103,18,"53,000",7,2004,강남서로 94,
경기도 용인기흥구 구갈동,662,662,0,기흥역 센트럴 푸르지오,84.7384,202103,8,"91,800",38,2018,기흥역로58번길 10,
경기도 용인기흥구 구갈동,234-5,234,5,기흥역더샵,72.5008,202103,11,"85,500",39,2018,기흥역로58번길 78,
경기도 용인기흥구 구갈동,405-1,405,1,풍림고층,59.94,202103,13,"32,500",10,1996,신구로42번길 22,
경기도 용인기흥구 구갈동,380,380,0,한성1,47.32,202103,18,"63,700",1,1992,기흥로 29,
경기도 용인기흥구 구갈동,385-1,385,1,한성2,47.83,202103,6,"60,000",4,1993,구갈로 16,
경기도 용인기흥구 구갈동,396,396,0,한양,88.85,202103,6,"51,500",1,1993,구갈로28번길 21-11,
경기도 용인기흥구 구갈동,396,396,0,한양,88.85,202103,9,"58,500",13,1993,구갈로28번길 21-11,
경기도 용인기흥구 동백동,599,599,0,모아미래도1단지아파트,59.735,202103,4,"41,200",7,2006,동백8로 90,
경기도 용인기흥구 동백동,599,599,0,모아미래도1단지아파트,59.735,202103,9,"41,700",14,2006,동백8로 90,
경기도 용인기흥구 동백동,599,599,0,모아미래도1단지아파트,59.735,202103,13,"40,000",11,2006,동백8로 90,
경기도 용인기흥구 동백동,599,599,0,모아미래도1단지아파트,59.735,202103,13,"39,000",17,2006,동백8로 90,
경기도 용인기흥구 동백동,599,599,0,모아미래도1단지아파트,59.735,202103,23,"41,650",16,2006,동백8로 90,
